savedsearch_name,runs,app,search,user
Traffic - Stream Connections,1,DA-ESS-NetworkProtection,| tstats `summariesonly` count as current_count from datamodel=Network_Traffic.All_Traffic where All_Traffic.transport=tcp `src_stream` earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` count as historical_count from datamodel=Network_Traffic.All_Traffic where All_Traffic.transport=tcp `src_stream` earliest=-48h@h latest=-24h@h] | `get_delta`,
Traffic - Total Bytes,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` sum(All_Traffic.bytes) as current_bytes from datamodel=Network_Traffic.All_Traffic where All_Traffic.bytes>0 earliest=-24h@h latest=+0s | appendcols [ | tstats `summariesonly` sum(All_Traffic.bytes) as historical_bytes from datamodel=Network_Traffic.All_Traffic where All_Traffic.bytes>0 earliest=-48h@h latest=-24h@h] | `get_delta(current_bytes, historical_bytes)`",
Traffic - Total Count,1,DA-ESS-NetworkProtection,| tstats `summariesonly` count as current_count from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` count as historical_count from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h] | `get_delta`,
Traffic - Total Encrypted Connections,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count as current_count from datamodel=Certificates.All_Certificates where nodename=""All_Certificates.SSL"" All_Certificates.tag=""network"" All_Certificates.tag=""communicate"" earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` count as historical_count from datamodel=Certificates.All_Certificates where nodename=""All_Certificates.SSL"" All_Certificates.tag=""network"" All_Certificates.tag=""communicate"" earliest=-24h@h latest=+0s earliest=-48h@h latest=-24h@h] | `get_delta`",
Traffic - Unique Destinations,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(All_Traffic.dest) as current_count from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` estdc(All_Traffic.dest) as historical_count from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h] | `get_delta`,
Traffic - Unique Network Protocols,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(all_traffic.app) as current_count from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s `cim_filter_unknown_values(All_Traffic.app)` | appendcols [|tstats `summariesonly` estdc(all_traffic.app) as historical_count from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h `cim_filter_unknown_values(All_Traffic.app)`] | `get_delta`,
Traffic - Unique Sources,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(All_Traffic.src) as current_count from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` estdc(All_Traffic.src) as historical_count from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h] | `get_delta`,
UIM Alarm Processing Issues,675,,"'| dbxquery query=""SELECT count(*) FROM \""CA_UIM\"".\""dbo\"".\""NAS_ALARMS\"" where DATEADD(S, arrival, ' | dbxquery query=""SELECT count(*) FROM \""CA_UIM\"".\""dbo\"".\""NAS_ALARMS\"" where DATEADD(S, arrival, '1970-01-01') >= DATEADD(minute, -30, GETDATE())"" connection=""UIM-PD-Database""",admin
UIM Alert Processing Failure,169,,"'| dbxquery query=""SELECT count(*) FROM \""CA_UIM\"".\""dbo\"".\""NAS_ALARMS\"" where DATEADD(S, arrival, ' | dbxquery query=""SELECT count(*) FROM \""CA_UIM\"".\""dbo\"".\""NAS_ALARMS\"" where DATEADD(S, arrival, '1970-01-01') >= DATEADD(minute, -30, GETDATE())"" connection=""UIM-PD-Database""",admin
Update auditd_host_inventory KVStore collection,16,TA-linux_auditd,"[|inputlookup auditd_indices] [|inputlookup auditd_sourcetypes] type=""DAEMON_START"" | dedup host | rex field=kernel ""^(?<kernel_version>[0-9\-\.]+)\.(?<distribution_release>[^\.]+)\.?(?<architecture>.*)"" | eval architecture =if(architecture=="""",""unknown"",architecture) | table host kernel_version distribution_release architecture | rename host as _key | lookup auditd_host_inventory _key OUTPUT last_boot | outputlookup append=true auditd_host_inventory",
Update auditd_hosts lookup,16,TA-linux_auditd,| tstats values(host) as host WHERE [|inputlookup auditd_indices] [|inputlookup auditd_sourcetypes] | mvexpand host limit=0 | outputlookup auditd_hosts,
Update auditd_indices lookup,16,TA-linux_auditd,| tstats values(sourcetype) as sourcetype where index=* [|inputlookup auditd_sourcetypes] by index | table index | outputlookup auditd_indices,
Update last_boot in auditd_host_inventory KVStore collection,16,TA-linux_auditd,"| pivot Auditd Auditd latest(_time) as time FILTER type in (SYSTEM_BOOT,DAEMON_START,SYSTEM_SHUTDOWN,DAEMON_END) SPLITROW host SPLITROW type | convert timeformat=""%Y-%m-%dT%H:%M:%S.%3N%z"" mktime(time) as last_boot | sort -last_boot | dedup host | eval last_boot=if(type==""SYSTEM_SHUTDOWN"",0,round(last_boot)) | table host last_boot | rename host AS _key | lookup auditd_host_inventory _key OUTPUT kernel_version distribution_release architecture | outputlookup append=true auditd_host_inventory",
Update learnt_posix_identities KVStore collection,16,TA-linux_auditd,"[|inputlookup auditd_indices] [|inputlookup auditd_sourcetypes] type=""USER_START"" acct=* NOT acct=root NOT auid=0 terminal=/dev/tty* OR NOT addr=? NOT auid=4294967295 | dedup auid | table auid acct | rename auid as _key | rename acct as user | outputlookup append=true learnt_posix_identities",
Updates - Available Updates,1,DA-ESS-EndpointProtection,"| tstats `summariesonly` latest(Updates.status) as status from datamodel=Updates.Updates where earliest=-30d@d latest=+0s by Updates.dest,Updates.signature_id,Updates.vendor_product | search status=available | stats count as current_count | appendcols [| tstats `summariesonly` latest(Updates.status) as status from datamodel=Updates.Updates where earliest=-37d@d latest=-7d@d by Updates.dest,Updates.signature_id,Updates.vendor_product | search status=available | stats count as historical_count] | `get_delta`",
Updates - Installed Updates,1,DA-ESS-EndpointProtection,"| tstats `summariesonly` latest(Updates.status) as status from datamodel=Updates.Updates where earliest=-30d@d latest=+0s by Updates.dest,Updates.signature_id,Updates.vendor_product | search status=installed | stats count as current_count | appendcols [| tstats `summariesonly` latest(Updates.status) as status from datamodel=Updates.Updates where earliest=-37d@d latest=-7d@d by Updates.dest,Updates.signature_id,Updates.vendor_product | search status=installed | stats count as historical_count] | `get_delta`",
Updates - Number Of Systems Not Updating,1,DA-ESS-EndpointProtection,"| tstats `summariesonly` min(_time) as firstTime from datamodel=Updates.Updates where Updates.status=installed by Updates.dest,Updates.signature_id,Updates.vendor_product | `drop_dm_object_name(""Updates"")` | stats max(firstTime) as lastTime by dest | `dayDiff(lastTime)` | search dayDiff>30 | stats count",
Updates - Number Of Systems With Start Mode Anomalies,1,DA-ESS-EndpointProtection,"| tstats `summariesonly` latest(Services.start_mode) as start_mode,latest(Services.status) as status from datamodel=Endpoint.Services where earliest=-24h@h latest=+0s Services.tag=update by Services.dest | `drop_dm_object_name(""Services"")` | search start_mode!=auto | stats count as current_count | appendcols [| tstats `summariesonly` latest(Services.start_mode) as start_mode,latest(Services.status) as status from datamodel=Endpoint.Services where earliest=-48h@h latest=-24h@h Services.tag=update by Services.dest | `drop_dm_object_name(""Services"")` | search start_mode!=auto | stats count as historical_count] | `get_delta`",
User Authentication Watchlist - MYUMOHIN,1,search,"index=domain user=myumohin subject=""A user account was enabled"" | stats count by _time index user signature",
Utils - User Realnames - Lookup Gen,2027,SA-Utils,"rest /services/authentication/users | rename title as user | eval _key=user | eval realname=if(isnull(realname) or realname="""", null(), realname) | table _key user realname | outputlookup user_realnames_lookup | stats count | rest /services/authentication/users | rename title as user | eval _key=user | eval realname=if(isnull(realname) or realname="""", null(), realname) | table _key user realname | outputlookup user_realnames_lookup | stats count | rest splunk_server=local count=0 /services/authentication/users | rename title as user | eval _key=user | dedup _key | eval realname=if(isnull(realname) or realname="""", null(), realname) | table _key user realname | outputlookup key_field=_key user_realnames_lookup | stats count",admin
Vietnam Summary Search,1,search,"index=pan_logs sourcetype=pan:traffic 
user_managedBy=""\""Amway Vietnam Co. Ltd.\"""" 
(category!=""Office 365 URL List"" AND category!=""Webex URL List"" AND category!=""Jabber""
AND category!=""private-ip-addresses"" AND category!=""web-advertisements"")
(app!=""Jabber*"" AND app!=""outlook*"" AND app!=""webex*"") (rule!=""Allow_Outlook_Access"" AND rule!=""Allow-Outlook-Jabber-Access-URL"" AND rule!=""JuniperVPN_Standard_Access"" AND rule!=""Default-Services-Allow-Sinkhole"" AND rule!=""Default-Services-Allow"" AND rule!=""AITS_Allow_Services"" AND rule!=""Firewall_Admin"" AND rule!=""Clean Up Rule"" AND rule!=""Cleanup-Deny-All"" AND rule!=""AITS-App-Specific-Block"" AND rule!=""AITS-WLC-Client-Inbound"" AND rule!=JuniperVPN_Privileged_Access AND rule!=""JuniperVPN_Admin_In"" AND rule!=""JuniperVPN_Admin_Out"")
| transaction src_user maxpause=180s
| stats sum(duration) AS Seconds BY src_user , user_first, user_last, user_bunit",
Vuln - Average Vulnerability Age,1,DA-ESS-NetworkProtection,| `vulnerability_tracker(lastTime)` | where firstTime!=lastTime | eval dayDiff=(lastTime-firstTime)/86400 | stats avg(dayDiff) as current_avg,
Vuln - Average Vulns Per System,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` dc(Vulnerabilities.signature) as signature_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-30d@d latest=+0s `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats avg(signature_count) as current_avg | appendcols [| tstats `summariesonly` dc(Vulnerabilities.signature) as signature_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-60d@d latest=-30d@d `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | stats avg(signature_count) as historical_avg] | `get_delta(current_avg,historical_avg)`",
Vuln - Percentage Of Vulnerable Systems,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` values(Vulnerabilities.severity) as severity from datamodel=Vulnerabilities.Vulnerabilities by Vulnerabilities.dest | `drop_dm_object_name(""Vulnerabilities"")` | eval filtered_severity=mvfilter((severity!=""informational"" AND severity!=""low"")) | stats count(eval(isnotnull(severity))) as total_systems,count(eval(isnotnull(filtered_severity))) as vulnerable_systems | eval current_percent=round((vulnerable_systems*100)/total_systems,1) | fillnull value=""?"" current_percent",
Vuln - Total Vulnerabilities,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-30d@d latest=+0s `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.signature,Vulnerabilities.dest | stats count as current_count | appendcols [| tstats `summariesonly` count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-60d@d latest=-30d@d `cim_filter_vuln_severity(""Vulnerabilities"")` by Vulnerabilities.signature,Vulnerabilities.dest | stats count as historical_count] | `get_delta`",
Vuln - Vulnerable System Count,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` estdc(Vulnerabilities.dest) as current_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-30d@d latest=+0s `cim_filter_vuln_severity(""Vulnerabilities"")` | appendcols [| tstats `summariesonly` estdc(Vulnerabilities.dest) as historical_count from datamodel=Vulnerabilities.Vulnerabilities where earliest=-60d@d latest=-30d@d `cim_filter_vuln_severity(""Vulnerabilities"")`] | `get_delta`",
Web - Destination Count,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(Web.dest) as current_count from datamodel=Web.Web where earliest=-24h@h latest=+0s Web.dest!=unknown | appendcols [| tstats `summariesonly` estdc(Web.dest) as historical_count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h Web.dest!=unknown] | `get_delta`,
Web - HTTP Category Count,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(Web.category) as current_count from datamodel=Web.Web where earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` estdc(Web.category) as historical_count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h] | `get_delta`,
Web - HTTP Category Maximum Count,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count as current_max from datamodel=Web.Web where earliest=-24h@h latest=+0s by Web.category | sort 1 - current_max | `drop_dm_object_name(""Web"")` | eval label=current_max."" event(s) for HTTP category: "".category | appendcols [| tstats `summariesonly` count as historical_max from datamodel=Web.Web where earliest=-48h@h latest=-24h@h by Web.category | sort 1 - historical_max | `drop_dm_object_name(""Web"")`] | fields label,current_max,historical_max | `get_delta(current_max,historical_max)`",
Web - HTTP Category Mean Count,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count from datamodel=Web.Web where earliest=-24h@h latest=+0s by Web.category | stats avg(count) as current_mean | appendcols [| tstats `summariesonly` count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h by Web.category | stats avg(count) as historical_mean] | `get_delta(current_mean,historical_mean)`",
Web - HTTP Category Minimum Count,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count as current_min from datamodel=Web.Web where earliest=-24h@h latest=+0s by Web.category | sort 1 + current_min | `drop_dm_object_name(""Web"")` | eval label=current_min."" event(s) for HTTP category: "".category | appendcols [| tstats `summariesonly` count as historical_min from datamodel=Web.Web where earliest=-48h@h latest=-24h@h by Web.category | sort 1 + historical_min | `drop_dm_object_name(""Web"")`] | fields label,current_min,historical_min | `get_delta(current_min,historical_min)`",
Web - HTTP Category Standard Deviation Count,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` count from datamodel=Web.Web where earliest=-24h@h latest=+0s by Web.category | stats stdev(count) as current_stdev | appendcols [| tstats `summariesonly` count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h by Web.category | stats stdev(count) as historical_stdev] | `get_delta(current_stdev,historical_stdev)`",
Web - Source Count,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(Web.src) as current_count from datamodel=Web.Web where earliest=-24h@h latest=+0s Web.src!=unknown | appendcols [| tstats `summariesonly` estdc(Web.src) as historical_count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h Web.src!=unknown] | `get_delta`,
Web - URL Count,1,DA-ESS-NetworkProtection,| tstats `summariesonly` estdc(Web.url) as current_count from datamodel=Web.Web where earliest=-24h@h latest=+0s Web.url!=unknown | appendcols [| tstats `summariesonly` estdc(Web.url) as historical_count from datamodel=Web.Web where earliest=-48h@h latest=-24h@h Web.url!=unknown] | `get_delta`,
Web - URL Length Standard Deviation,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` stdev(Web.url_length) as current_length from datamodel=Web.Web where earliest=-24h@h latest=+0s Web.url!=unknown | appendcols [| tstats `summariesonly` stdev(Web.url_length) as historical_length from datamodel=Web.Web where earliest=-48h@h latest=-24h@h Web.url!=unknown] | `get_delta(current_length,historical_length)`",
Web - URL Maximum Length,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` max(Web.url_length) as current_length from datamodel=Web.Web where earliest=-24h@h latest=+0s Web.url!=unknown | appendcols [| tstats `summariesonly` max(Web.url_length) as historical_length from datamodel=Web.Web where earliest=-48h@h latest=-24h@h Web.url!=unknown] | `get_delta(current_length,historical_length)`",
